Date,Adj Close
2018-08-07,6285.02001953125
2018-08-08,6543.240234375
2018-08-09,6153.41015625
2018-08-10,6242.5400390625
2018-08-11,6322.919921875
2018-08-12,6263.2001953125
2018-08-13,6199.60009765625
2018-08-14,6274.22021484375
2018-08-15,6323.81005859375
2018-08-16,6591.16015625
2018-08-17,6405.7099609375
2018-08-18,6502.18017578125
2018-08-19,6269.89990234375
2018-08-20,6491.10986328125
2018-08-21,6366.1298828125
2018-08-22,6538.9501953125
2018-08-23,6708.9599609375
2018-08-24,6749.56005859375
2018-08-25,6720.60009765625
2018-08-26,6915.72998046875
2018-08-27,7091.3798828125
2018-08-28,7052.0
2018-08-29,6998.759765625
2018-08-30,7026.9599609375
2018-08-31,7203.4599609375
2018-09-01,7301.259765625
2018-09-02,7270.0498046875
2018-09-03,7369.85986328125
2018-09-04,6705.02978515625
2018-09-05,6515.419921875
2018-09-06,6411.77978515625
2018-09-07,6200.16015625
2018-09-08,6249.06982421875
2018-09-09,6324.43017578125
2018-09-10,6295.5400390625
2018-09-11,6337.10986328125
2018-09-12,6492.0
2018-09-13,6486.009765625
2018-09-14,6522.080078125
2018-09-15,6502.43994140625
2018-09-16,6261.47998046875
2018-09-17,6346.43994140625
2018-09-18,6398.7998046875
2018-09-19,6505.89990234375
2018-09-20,6762.06005859375
2018-09-21,6716.60009765625
2018-09-22,6702.7001953125
2018-09-23,6583.52978515625
2018-09-24,6437.740234375
2018-09-25,6462.60009765625
2018-09-26,6686.1298828125
2018-09-27,6635.3798828125
2018-09-28,6603.75
2018-09-29,6623.7099609375
2018-09-30,6594.97998046875
2018-10-01,6525.47021484375
2018-10-02,6492.259765625
2018-10-03,6579.7900390625
2018-10-04,6632.8701171875
2018-10-05,6589.93994140625
2018-10-06,6601.14990234375
2018-10-07,6650.06982421875
2018-10-08,6631.7900390625
2018-10-09,6581.06982421875
2018-10-10,6209.47021484375
2018-10-11,6250.85009765625
2018-10-12,6267.27001953125
2018-10-13,6277.72998046875
2018-10-14,6612.35986328125
2018-10-15,6583.0498046875
2018-10-16,6574.52001953125
2018-10-17,6488.72021484375
2018-10-18,6469.27978515625
2018-10-19,6490.56005859375
2018-10-20,6509.8701171875
2018-10-21,6483.22998046875
2018-10-22,6470.22021484375
2018-10-23,6476.25
2018-10-24,6462.77001953125
2018-10-25,6457.2099609375
2018-10-26,6470.169921875
2018-10-27,6470.740234375
2018-10-29,6313.91015625
2018-10-30,6309.10986328125
2018-10-31,6342.60986328125
2018-11-01,6381.2998046875
2018-11-02,6394.66015625
2018-11-03,6376.31982421875
2018-11-04,6467.0498046875
2018-11-05,6433.740234375
2018-11-06,6479.72021484375
2018-11-07,6529.68017578125
2018-11-08,6446.06005859375
2018-11-09,6377.990234375
2018-11-10,6396.3701171875
2018-11-11,6408.18017578125
2018-11-12,6375.080078125
2018-11-13,6339.169921875
2018-11-14,5741.47021484375
2018-11-15,5647.5
2018-11-16,5586.27001953125
2018-11-17,5568.93994140625
2018-11-18,5615.259765625
2018-11-19,4809.6201171875
2018-11-20,4441.81005859375
2018-11-21,4593.0400390625
2018-11-22,4320.68017578125
2018-11-23,4343.419921875
2018-11-24,3854.110107421875
2018-11-25,4004.14990234375
2018-11-26,3784.590087890625
2018-11-27,3822.989990234375
2018-11-28,4263.5498046875
2018-11-29,4286.68994140625
2018-11-30,4009.669921875
2018-12-01,4197.4599609375
2018-12-02,4143.85986328125
2018-12-03,3871.409912109375
2018-12-04,3948.43994140625
2018-12-05,3737.530029296875
2018-12-06,3485.179931640625
2018-12-07,3420.570068359375
2018-12-08,3461.070068359375
2018-12-09,3592.840087890625
2018-12-10,3467.159912109375
2018-12-11,3401.02001953125
2018-12-12,3485.590087890625
2018-12-13,3305.110107421875
2018-12-14,3235.47998046875
2018-12-15,3232.510009765625
2018-12-16,3255.3701171875
2018-12-17,3548.18994140625
2018-12-18,3715.85009765625
2018-12-19,3736.5400390625
2018-12-20,4137.66015625
2018-12-21,3898.81005859375
2018-12-22,4045.239990234375
2018-12-23,4007.6298828125
2018-12-24,4081.949951171875
2018-12-25,3834.72998046875
2018-12-26,3848.780029296875
2018-12-27,3646.090087890625
2018-12-28,3947.860107421875
2018-12-29,3797.06005859375
2018-12-30,3896.2099609375
2018-12-31,3747.389892578125
2019-01-01,3880.14990234375
2019-01-02,3961.010009765625
